LAMMPS data file from restart file: timestep = 1000000, procs = 16

770 atoms
513 bonds
258 angles

5 atom types
2 bond types
2 angle types

-9.8650000000000002e+00 9.8650000000000002e+00 xlo xhi
-9.8650000000000002e+00 9.8650000000000002e+00 ylo yhi
-9.8650000000000002e+00 9.8650000000000002e+00 zlo zhi

Masses

1 16
2 1
3 16
4 1
5 35.45

Pair Coeffs

1        0.1554253     3.1654919998     # OW
2                0                0     # HW
3      0.098609686    3.11850800058     # OTH
4       4.0458e-05                0     # HTH
5             0.15    4.04468018036     # CLA

Angle Coeffs

1 37.95 113.24
2 38.7434 111.727

Atoms

247 83 1 -8.1999999999999995e-01 -6.9796470239626007e+00 -3.5960471402578471e+00 3.2175334344838130e-01 0 -4 -1
433 145 1 -8.1999999999999995e-01 -8.4309035392707123e+00 -4.3392565802156136e-01 1.7821039749737899e+00 5 3 -1
366 145 2 4.0999999999999998e-01 -7.5022609461009777e+00 -7.9398863609523229e-01 1.9251503609501821e+00 0 1 6
378 216 2 4.0999999999999998e-01 -5.2448120471439932e+00 -1.5223135420923075e+00 3.5777152334911433e+00 -2 -3 -1
444 19 2 4.0999999999999998e-01 -7.9924202565891678e+00 -3.9762962098343495e+00 3.0669837237934554e+00 -3 0 0
273 216 2 4.0999999999999998e-01 -5.9945100573117278e+00 -2.0780667965301280e-01 3.7441872499363114e+00 -8 1 7
646 216 1 -8.1999999999999995e-01 -5.9770366604172542e+00 -9.8852987380339885e-01 3.1353484151824040e+00 -3 4 0
55 19 1 -8.1999999999999995e-01 -7.9152677417693971e+00 -3.2852548804127331e+00 3.7945302825665239e+00 -3 0 -8
561 56 2 4.0999999999999998e-01 -5.7798433916048344e+00 -1.6555002698296775e+00 3.8181409713300435e-01 10 7 -6
680 202 2 4.0999999999999998e-01 -8.8428509371565998e+00 -2.4176923520893339e+00 4.4770199960681820e+00 -5 -5 0
489 83 2 4.0999999999999998e-01 -6.1801943306909308e+00 -4.2071156405291639e+00 1.2474286653846409e-01 -2 2 4
37 13 1 -8.1999999999999995e-01 -4.1552121217815072e+00 -4.9039947318688037e+00 4.0676654364347904e+00 1 1 -4
753 56 2 4.0999999999999998e-01 -4.2924772661435071e+00 -9.8670024555204683e-01 5.7449028911065503e-01 2 -1 -5
186 158 2 4.0999999999999998e-01 -1.0333979231664331e-01 -4.5657117883270777e+00 3.4495871575037329e+00 1 14 -1
627 208 2 4.0999999999999998e-01 -2.5431248643051343e+00 -2.9082108944850704e-01 2.2146063989263514e+00 -1 3 -5
170 161 2 4.0999999999999998e-01 -3.9366032443881842e+00 -3.4660425330969704e+00 4.2314575991826286e+00 8 -7 3
481 161 1 -8.1999999999999995e-01 -3.7089090312872361e+00 -2.3933682546471284e+00 4.1578232888281050e+00 7 -8 2
613 205 1 -8.1999999999999995e-01 -1.5242638138715920e+00 -3.0098074033800675e+00 4.6606969522420383e-01 3 2 -6
464 205 2 4.0999999999999998e-01 -1.9625599574610886e+00 -2.1659910698653797e+00 9.5130404985729700e-01 5 5 0
411 208 2 4.0999999999999998e-01 -3.4424455019044835e+00 -1.5828481521396560e+00 2.5666316020630129e+00 3 7 -6
622 208 1 -8.1999999999999995e-01 -3.1003364003721590e+00 -1.0544516954860812e+00 1.7591258383585486e+00 2 6 -9
258 205 2 4.0999999999999998e-01 -9.3214798513057273e-01 -3.4698136948828782e+00 1.1323950397757971e+00 -3 9 1
59 217 2 4.0999999999999998e-01 -1.4807931381367078e-02 -1.1550453092601947e+00 3.5203695161531989e+00 1 -1 -4
455 10 2 4.0999999999999998e-01 -7.1620244332886989e+00 -7.1689681449436957e+00 5.5663802849588953e+00 -1 -1 5
84 189 2 4.0999999999999998e-01 -6.7175804661361918e+00 -5.2957269944093639e+00 6.1891358551002895e+00 2 2 3
135 45 2 4.0999999999999998e-01 -9.0951226364054296e+00 -5.7043813940518957e+00 6.2984966505036208e+00 -1 1 0
133 45 1 -8.1999999999999995e-01 -8.2025447041842909e+00 -5.6985517505268053e+00 5.7993684698558914e+00 12 -3 -5
570 53 2 4.0999999999999998e-01 -9.7017652559740384e+00 -5.4148543716028295e+00 8.6765528303404622e+00 -1 -6 1
147 21 2 4.0999999999999998e-01 -5.4026342108303567e+00 -8.8771384590623281e+00 5.2584220204669165e+00 1 -8 1
565 189 1 -8.1999999999999995e-01 -5.7060837484281191e+00 -5.0492434417920578e+00 6.2658605550149176e+00 -19 -4 5
259 87 1 -8.1999999999999995e-01 -8.7164747220128973e+00 -9.8099298839426545e+00 5.4568543831848579e+00 3 -8 -4
698 10 2 4.0999999999999998e-01 -7.5234070734321250e+00 -8.6384701826162384e+00 5.0938981403749981e+00 1 2 4
271 91 1 -8.1999999999999995e-01 -9.3733899934124025e+00 -8.0272563196195463e+00 9.3113653098162654e+00 3 -4 -3
344 91 2 4.0999999999999998e-01 -9.7106830750142787e+00 -7.2179769252259556e+00 8.7875656416514527e+00 -2 0 -2
